feature,importance,task,model
"x1_Perfect on {010}, fair on {001}.",4.02090303636616e-05,industry_classification,RF
"x1_On {010} and {001}, perfect.",3.9984959454018136e-05,industry_classification,RF
"x1_{001}, micaceous; imperfect on {010}",3.983517466833456e-05,industry_classification,RF
x1_Shows no cleavage,3.967253257580983e-05,industry_classification,RF
"x1_Good on <mi>{010}</mi> , poor on <mi>{0_12}</mi>",3.965384266578008e-05,industry_classification,RF
x1_on <mi>{10_11}</mi>,3.9455571973111345e-05,industry_classification,RF
x1_Perfect on {100} and {110} and in several directions {hkl} and {hOl} with angles β 50-70°. The cleavage plane {100} is always smooth; the cleavage plane {110} is very often striated parallel to c.,3.933496827066441e-05,industry_classification,RF
x1_{010} perfect.,3.927557094213253e-05,industry_classification,RF
x1_Good on (31_42),3.923972572615943e-05,industry_classification,RF
"x1_Perfect on {110}, <mi>good on {_201}, imperfect on {001} and {_101}</mi>",3.907453453789928e-05,industry_classification,RF
"x1_Perfect on {001}
imperfect {010}",3.8857935391618055e-05,industry_classification,RF
"x1_(010) perfect, (001) very good",3.8814209041129416e-05,industry_classification,RF
"x1_Poor on {110}
Very poor on {100} {001}",3.86370244934731e-05,industry_classification,RF
x1_Parallel to (111) and <mi>1_11)</mi> only.,3.862606530147059e-05,industry_classification,RF
"x1_Prismatic, poorly developed",3.849354370107002e-05,industry_classification,RF
x1_Perfect micaceous on {100}; poor on {010}.,3.8453551215816595e-05,industry_classification,RF
x1_<mi>on {0001} and {01_12}</mi>,3.833168567533857e-05,industry_classification,RF
x1_poor {0001} cleavage,3.83273312775715e-05,industry_classification,RF
"x1_Perfect on {001}
Poor on {100}",3.8241081279584214e-05,industry_classification,RF
x1_Perfect on {100}; good on <mi>{20_1}</mi>.,3.8002663680758394e-05,industry_classification,RF
x1_{010} good; {100} poor.,3.798169798264608e-05,industry_classification,RF
"x1_{100} good;
{010} imperfect",3.776300213557946e-05,industry_classification,RF
"x1_On {101}, quality not stated.",3.7759290180251046e-05,industry_classification,RF
"x1_On {010}, distinct.",3.7697581697572857e-05,industry_classification,RF
"x1_On {010}, perfect; on {100}, fair; on {001}, poor.",3.735409878726777e-05,industry_classification,RF
"x1_Two poor cleavages, one is likely {100}.",3.7336474710589444e-05,industry_classification,RF
x1_Two very good cleavages. One on {111} and one along the length of the blades and at an angle to the {111} face - possibly on {010}.,3.727359851313272e-05,industry_classification,RF
x1_[010] cleavage,3.723199073936449e-05,industry_classification,RF
"x1_On {001} and {010}, fair.",3.700965761068568e-05,industry_classification,RF
"x1_In two directions, intersecting at ~55°.",3.692771417782477e-05,industry_classification,RF
x1_basal {110},3.691047158931573e-05,industry_classification,RF
"x1_Good on {110}
Indistinct on {101}",3.6726441251533244e-05,industry_classification,RF
x1_perfect on {001} and less perfect on {010},3.6619327962810795e-05,industry_classification,RF
"x1_One, imperfect, parallel elongation",3.646997597688619e-05,industry_classification,RF
"x1_Good on {101}
Distinct on {110}",3.642138472418578e-05,industry_classification,RF
"x1_On {001}, complete; on {110}, <mi>{1_10}</mi> and {130}, poor.",3.6418312118913386e-05,industry_classification,RF
"x1_[010] Perfect, [101] Distinct, [101] Distinct",3.626409690863532e-05,industry_classification,RF
"x1_Poor on <mi>{10_10}</mi>, {0001}",3.6236382393614505e-05,industry_classification,RF
"x1_good on  {100}, distinct on {110}, also <mi>{_122}</mi> poor",3.5927491264051876e-05,industry_classification,RF
"x1_Good to perfect cleavages along {100}, {010}, and {001}.",3.581653296470569e-05,industry_classification,RF
"x1_One, parallel to elongation, distinct.",3.575969358651894e-05,industry_classification,RF
x1_Cleavage may exist by analogy with other members of the group,3.567258994464219e-05,industry_classification,RF
"x1_One direction, prominent.",3.5646238747630346e-05,industry_classification,RF
"x1_(100), good (010)",3.563397693779016e-05,industry_classification,RF
"x1_{100}, fair; on {001}, {021}, poor",3.5559719720930703e-05,industry_classification,RF
x1_Perfect {001} and poor {010},3.5463428300412174e-05,industry_classification,RF
x1_Imperfect on {0kl}.,3.5337368050883726e-05,industry_classification,RF
"x1_{001}, also {010} good",3.530373675409358e-05,industry_classification,RF
x1_Probably has a perfect cleavage on {100} (by analogy to other roscherite-group species),3.521128427191296e-05,industry_classification,RF
"x1_Fair on {100}, {010}, and {001}.",3.5032457342176526e-05,industry_classification,RF
"x1_Poor to good {110}
Indistinct on {101}",3.5027233289525815e-05,industry_classification,RF
"x1_Perfect on {001}, poor on {100}.",3.4825871241841176e-05,industry_classification,RF
"x1_{100}, perfect; {110}, <mi>{1_10}</mi>, good",3.481947942142485e-05,industry_classification,RF
x1_Parallel to {010}.,3.458745646936472e-05,industry_classification,RF
x1_On {101}; on {110} fair.,3.4577381777256e-05,industry_classification,RF
"x1_{110}, good.",3.448244333162286e-05,industry_classification,RF
"x1_on (10_10)
perfect to indistinct on {0001}",3.44774989000287e-05,industry_classification,RF
"x1_{001} perfect, {110} distinct.",3.433387631707297e-05,industry_classification,RF
"x1_One direction, good.",3.4329863794196425e-05,industry_classification,RF
"x1_Basal - perfect
Prismatic - good",3.4249709192156766e-05,industry_classification,RF
"x1_Perfect on {010}, fair on {100}.",3.423509442148805e-05,industry_classification,RF
"x1_On {010}, perfect; on {001}, good",3.422650681163153e-05,industry_classification,RF
"x1_""Average""",3.421034234190395e-05,industry_classification,RF
"x1_{010}, perfect; {100}, good.",3.416576105543826e-05,industry_classification,RF
"x1_{001} perfect, {110} good.",3.415856818097588e-05,industry_classification,RF
"x1_Perfect on {110}, imperfect on {100} and {010}, indistinct {001}.",3.396322653293279e-05,industry_classification,RF
"x1_{100}, probable.",3.3901641279468675e-05,industry_classification,RF
x1_Parallel to the morphological elongation; good parallel to {010}.,3.381987125600733e-05,industry_classification,RF
"x1_on {001}; Ramdohr (1969) mentions as second ""very indistinct"" cleavage without specifying orientation.",3.3768756472623826e-05,industry_classification,RF
x1_{010}; {100} less perfect; {001} good.,3.3749581700788387e-05,industry_classification,RF
x1_{100} {010} good,3.368205491027264e-05,industry_classification,RF
"x1_Perfect on {010}, indistinct on {110}.",3.360781175714333e-05,industry_classification,RF
x1_{0001),3.360706188343695e-05,industry_classification,RF
"x1_{001} perfect
(110} perfect",3.360163575482267e-05,industry_classification,RF
"x1_Excellent on {0001}, also transverse on {0001}",3.353553702452753e-05,industry_classification,RF
"x1_Perfect on {110}, good on {101}, distinct on {010}.",3.345738875910224e-05,industry_classification,RF
"x1_{100} very good, {010} less so, probably also {001}.",3.344556653491374e-05,industry_classification,RF
x1_{010} perfect; {100} fair; {001} poor.,3.343673825091945e-05,industry_classification,RF
x1_{010} good; two other cleavages poor.,3.3349976120365644e-05,industry_classification,RF
x1_Poor on {0001) and on {10<mi>1</mi>0},3.332664458684277e-05,industry_classification,RF
x1_perfect {100} and indistinct {001},3.3271390144000386e-05,industry_classification,RF
x1_on {001} and {110},3.3223086865069456e-05,industry_classification,RF
"x1_Cleavage (001) perfect, (110) and (1_10) medium.",3.3213603406444726e-05,industry_classification,RF
"x1_Perfect on (100), good on (010)",3.313306158410504e-05,industry_classification,RF
x1_{011},3.313103822177211e-05,industry_classification,RF
x1_perfect {010} and distinct {100},3.3047078022887613e-05,industry_classification,RF
"x1_on {001}, good on {100}",3.30279365035281e-05,industry_classification,RF
x1_on {001} and {011},3.297126768867474e-05,industry_classification,RF
x1_Perfect on the {1011}.,3.288184714704373e-05,industry_classification,RF
x1_parallel to [100],3.2832491887633164e-05,industry_classification,RF
"x1_On {001}, perfect (almost micaceous).",3.2824329071653074e-05,industry_classification,RF
x1_In traces on {111}.,3.2757786375593614e-05,industry_classification,RF
x1_Perfect {100} and less perfect {001},3.275261615204244e-05,industry_classification,RF
"x1_Very Good on {100}
Good on {010}",3.267677125561302e-05,industry_classification,RF
"x1_Perfect on {001}, imperfect on {110}",3.256092645831028e-05,industry_classification,RF
x1_On(010),3.254004967193539e-05,industry_classification,RF
x1_{001} and {101}; on {100} good.,3.24709621496985e-05,industry_classification,RF
x1_one doubtful in prism zone.,3.234068958343032e-05,industry_classification,RF
"x1_{010, {-101} good",3.22931797483069e-05,industry_classification,RF
"x1_parallel to elongation; fair, perpendicular to first direction",3.2291103878058024e-05,industry_classification,RF
"x1_{001}, distinct; {100}, imperfect",3.2281651992983127e-05,industry_classification,RF
"x1_{001} perfect, {100} imperfect, {010} very imperfect.",3.214532957880956e-05,industry_classification,RF
x1_[001] good,3.1949759938845035e-05,industry_classification,RF
x1_Imperfect on {0001},3.183987802981648e-05,industry_classification,RF
"x1_{001} perfect, {010} and <mi>{1_10}</mi> good.",3.182355494962863e-05,industry_classification,RF
x1_{001} Perfect,3.176323055350966e-05,industry_classification,RF
x1_Perfect on {001} and weak on {110}.,3.1719846545764876e-05,industry_classification,RF
"x1_{010} perfect, {100} and {001} imperfect",3.169944250238185e-05,industry_classification,RF
x1_one direction,3.168592878979522e-05,industry_classification,RF
x1_Perfect {001} and imperfect nearly perpendicular to (001),3.137022199843814e-05,industry_classification,RF
x1_Fair in one direction.,3.1321475083712313e-05,industry_classification,RF
"x1_{001}, and another prismatic, good.",3.121086774773597e-05,industry_classification,RF
x1_Poor on {001},3.109625994358405e-05,industry_classification,RF
"x1_[001] perfect
[110] poor",3.1079534857926624e-05,industry_classification,RF
"x1_On {100} and {120}, imperfect; on {001}, in traces.",3.10717023653961e-05,industry_classification,RF
"x1_Mandarino and Witt (1983) report a good {010} cleavage, unlike other descriptions.",3.103418023227294e-05,industry_classification,RF
x1_Good on f010g; poor on {101},3.099414590024934e-05,industry_classification,RF
x1_Distinct on {100}.,3.09929387077848e-05,industry_classification,RF
x1_Three sets of octahedral (111) cleavages.,3.099280108140054e-05,industry_classification,RF
x1_Two poor to distinct cleavages parallel to form <mi>{_232}</mi>.,3.084858996645644e-05,industry_classification,RF
x1_On {010} with unstated quality.,3.0810667513407e-05,industry_classification,RF
"x1_{010}, perfect; {100}, distinct.",3.0794174641021456e-05,industry_classification,RF
x1_perfect on {001} and poor on {110},3.0649520606649794e-05,industry_classification,RF
x1_{110} good,3.053524930788482e-05,industry_classification,RF
x1_Rhombohedral,3.048844084642159e-05,industry_classification,RF
"x1_perfect on {0 0 1}, good on {1 0 0} and {0 1 0}.",3.0442952287877014e-05,industry_classification,RF
x1_parallel to platiness,3.0421444449504454e-05,industry_classification,RF
x1_good On [0001].,3.032461605837609e-05,industry_classification,RF
x1_On <mi>(10_10)</mi>,3.0312049867086386e-05,industry_classification,RF
"x1_Three cleavages. One parallel to crystal elongation, one nearly perpendicular to optic normal, one perpendicular to the acute bisectrix Bxa.",3.028078932381102e-05,industry_classification,RF
"x1_Perfect on {010}. Imperfect on {110}, {001}.",3.0049681778575893e-05,industry_classification,RF
x1_Probably parallel to (100),3.0020847386235048e-05,industry_classification,RF
"x1_Perfect on <mi>{10_10}</mi>, poor on {0001}",2.9931586726403256e-05,industry_classification,RF
x1_Parallel to grain elongation,2.9929829231719522e-05,industry_classification,RF
x1_On {110}; strength not described.,2.9544467681837817e-05,industry_classification,RF
x1_On {010} and {100},2.9501623051513198e-05,industry_classification,RF
x1_On {100}; on {010} imperfect.,2.9453538091923616e-05,industry_classification,RF
x1_Perfect along elongation,2.932426904949297e-05,industry_classification,RF
x1_Distinct on the {100},2.9247653826201425e-05,industry_classification,RF
x1_Two at right angles,2.9220400151529775e-05,industry_classification,RF
"x1_On {111} and <m>{1_11}</m>, difficult.",2.8931293870225034e-05,industry_classification,RF
x1_One poor direction.,2.8901744481653778e-05,industry_classification,RF
"x1_Two directions, observed microscopically, may be parting.",2.8858418533071218e-05,industry_classification,RF
x1_perfect {110},2.8848055167596937e-05,industry_classification,RF
"x1_Excellent on <mi>{110}</mi> and <mi>{1_10}</mi>, poor on <mi>{010}</mi>",2.8835257075416053e-05,industry_classification,RF
x1_{010} perfect; {110} and {001} good.,2.8818466249445483e-05,industry_classification,RF
x1_Good on {100} and {010},2.8810061824713413e-05,industry_classification,RF
"x1_(001) perfect, (110) distinct.",2.870960674146482e-05,industry_classification,RF
x1_m {110},2.867000698512779e-05,industry_classification,RF
x1_octahedral imperfect,2.8668852580222422e-05,industry_classification,RF
x1_Probable on <mi>{100}</mi> and <mi>{010}</mi> .,2.8351178146444712e-05,industry_classification,RF
x1_on {100} and {010},2.818111394084596e-05,industry_classification,RF
x1_Good on {001}; poor on {100} and {110}.,2.8147963797446457e-05,industry_classification,RF
x1_Perfect on the {110} and<mi> {1_10}</mi>,2.8088203044915092e-05,industry_classification,RF
x1_on {11_20},2.806140338356554e-05,industry_classification,RF
"x1_{10<mi>1</mi>0} and {0001}, poor",2.8040045285822983e-05,industry_classification,RF
x1_Good on {210},2.801581567801682e-05,industry_classification,RF
"x1_Perfect on {100} <mi>{_102}</mi>
poor on {010}",2.799633317228886e-05,industry_classification,RF
x1_on {110} and {1-10},2.7924031074813752e-05,industry_classification,RF
"x1_On {010}, perfect; one poor at right angles to the perfect cleavage.",2.7765812103089223e-05,industry_classification,RF
